time,counts
443,16712
444,16712
445,16712
446,16712
447,16712
448,16712
449,16712
450,16712
451,16712
452,16712
453,16712
454,16712
455,16712
456,16712
457,16712
458,16712
459,16712
460,16712
461,16712
462,16712
463,16712
464,16712
465,16712
466,16712
467,16712
468,16712
469,16712
470,16712
471,16712
472,16712
473,16712
474,16712
475,16712
476,16712
477,16712
478,16712
479,16712
480,16712
481,16712
482,16712
483,16712
484,16712
485,16712
486,16712
487,16712
488,16712
489,16712
490,16712
491,16712
492,16712
493,16712
494,16712
495,16712
496,16712
497,16712
498,16712
499,16712
500,16712
501,16712
502,16712
503,16712
504,16712
505,16712
506,16712
507,16712
508,16712
509,16712
510,16712
511,16712
512,16712
513,16712
514,16712
515,16712
516,16712
517,16712
518,16712
519,16712
520,16712
521,16712
522,16712
523,16712
524,16712
525,16712
526,16712
527,16712
528,16712
529,16712
530,16712
531,16712
532,16712
533,16712
534,16712
535,16712
536,16712
537,16712
538,16712
539,16712
540,16712
541,16712
542,16712
543,16712
544,16712
545,16712
546,16712
547,16712
548,16712
549,16712
550,16712
551,16712
552,16712
553,16712
554,16712
555,16712
556,16712
557,16712
558,16712
559,16712
560,16712
561,16712
562,16712
563,16712
564,16712
565,16712
566,16712
567,16712
568,16712
569,16712
570,16712
571,16712
572,16712
573,16712
574,16712
575,16712
576,16712
577,16712
578,16712
579,16712
580,16712
581,16712
582,16712
583,16712
584,16712
585,16712
586,16712
587,16712
588,16712
589,16712
590,16712
591,16712
592,16712
593,16712
594,16712
595,16712
596,16712
597,16712
598,16712
599,16712
600,16712
601,16712
602,16712
603,16712
604,16712
604,16712
